Object,L,H,W,Rigidity,Mass,Shape,Type,Duration,Action,Grasp
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,15.44,holding,Precision pad abd 2-4
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.48,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,0.56,holding,Precision pad abd 2
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.16,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,9.4,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,0.76,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,2.4,holding,Intermediate add 2
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.52,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,4.88,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,0.2,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,2.37,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,3.72,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,3.24,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,0.56,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,2.28,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.8,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.44,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,0.28,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,3.08,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.16,holding,Intermediate add 3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,5.12,holding,Intermediate add 2
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.24,holding,Intermediate abd 2
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.32,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.28,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,7.12,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,5.01,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.12,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,14.88,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,0.64,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,18.76,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.8,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,4.16,holding,Precision pad abd 2-4
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,0.44,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,3.56,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,2.56,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,3.44,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,2.92,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,1.56,holding,Precision pad abd 2-4
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,2.36,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,13.56,holding,Precision pad abd 2-3
hex wrench,10,0.65,0.65,rigid,30,prolate,cylinder,2,holding,Precision pad abd 2-3
